NDB_No,Shrt_Desc,Water_(g),Energ_Kcal,Protein_(g),Lipid_Tot_(g),Ash_(g),Carbohydrt_(g),Fiber_TD_(g),Sugar_Tot_(g),Calcium_(mg),Iron_(mg),Magnesium_(mg),Phosphorus_(mg),Potassium_(mg),Sodium_(mg),Zinc_(mg),Copper_mg),Manganese_(mg),Selenium_(µg),Vit_C_(mg),Thiamin_(mg),Riboflavin_(mg),Niacin_(mg),Panto_Acid_mg),Vit_B6_(mg),Folate_Tot_(µg),Folic_Acid_(µg),Food_Folate_(µg),Folate_DFE_(µg),Choline_Tot_ (mg),Vit_B12_(µg),Vit_A_IU,Vit_A_RAE,Retinol_(µg),Alpha_Carot_(µg),Beta_Carot_(µg),Beta_Crypt_(µg),Lycopene_(µg),Lut+Zea_ (µg),Vit_E_(mg),Vit_D_µg,Vit_D_IU,Vit_K_(µg),FA_Sat_(g),FA_Mono_(g),FA_Poly_(g),Cholestrl_(mg),GmWt_1,GmWt_Desc1,GmWt_2,GmWt_Desc2,Refuse_Pct,Based
12130,"HICKORYNUTS,DRIED",2.65,657,12.72,64.37,2,18.25,6.4,,61,2.12,173,336,436,1,4.31,0.738,4.61,8.1,2,0.867,0.131,0.907,1.746,0.192,40,0,40,40,,0,131,7,0,,,,,,,0,0,,7.038,32.611,21.886,0,120,1 cup,28.35,1 oz,68,1
12131,"MACADAMIA NUTS,RAW",1.36,718,7.91,75.77,1.14,13.82,8.6,4.57,85,3.69,130,188,368,5,1.3,0.756,4.131,3.6,1.2,1.195,0.162,2.473,0.758,0.275,11,0,11,11,,0,0,0,0,,,,,,0.54,0,0,,12.061,58.877,1.502,0,134,"1 cup, whole or halves",28.35,"1 oz,  (10-12 kernels)",69,1
12132,"MACADAMIA NUTS,DRY RSTD,WO/SALT",1.61,718,7.79,76.08,1.14,13.38,8,4.14,70,2.65,118,198,363,4,1.29,0.57,3.036,11.7,0.7,0.71,0.087,2.274,0.603,0.359,10,0,10,10,44.6,0,0,0,0,0,0,0,0,0,0.57,0,0,0,11.947,59.275,1.498,0,132,"1 cup, whole or halves",28.35,"1 oz,  (10-12 kernels)",0,1
12135,"MIXED NUTS,DRY RSTD,W/PNUTS,WO/SALT",1.75,594,17.3,51.45,4.15,25.35,9,,70,3.7,225,435,597,12,3.8,1.279,1.937,,0.4,0.2,0.2,4.7,1.205,0.296,50,0,50,50,,0,15,1,0,,,,,,,0,0,,6.899,31.395,10.768,0,137,1 cup,28.35,1 oz,0,1
12137,"MIXED NUTS,OIL RSTD,W/PNUTS,WO/SALT",2.08,607,20.04,53.95,2.88,21.05,7,4.15,117,2.61,229,456,632,5,3.36,0.907,2.04,33.9,0.5,0.189,0.196,7.709,1.14,0.352,83,0,83,83,52,0,3,0,0,0,2,0,0,8,7.82,0,0,5.7,8.711,28.488,14.612,0,134,1 cup,28.35,1 oz,0,1
12138,"MIXED NUTS,OIL RSTD,WO/PNUTS,WO/SALT",3.15,615,15.52,56.17,2.89,22.27,5.5,,106,2.57,251,449,544,11,4.66,1.795,1.547,,0.5,0.504,0.486,1.964,0.962,0.18,56,0,56,56,,0,20,1,0,,,,,,,0,0,,9.087,33.137,11.449,0,144,1 cup,28.35,1 oz,0,1
12140,"FORMULATED,WHEAT-BASED,UNFLAVORED,W/SALT",2.5,622,13.82,57.7,2.3,23.68,5.2,,26,2.4,58,371,318,505,2.94,0.18,7.919,,0.1,0.3,0.3,1.5,0.31,0.394,142,0,142,142,,0,1,0,0,,,,,,,0,0,,8.701,23.545,22.714,0,28,1 oz,,,0,1
12142,PECANS,3.52,691,9.17,71.97,1.49,13.86,9.6,3.97,70,2.53,121,277,410,0,4.53,1.2,4.5,3.8,1.1,0.66,0.13,1.167,0.863,0.21,22,0,22,22,40.5,0,56,3,0,0,29,9,0,17,1.4,0,0,3.5,6.18,40.801,21.614,0,109,"1 cup, chopped",99,"1 cup, halves",47,1
12143,"PECANS,DRY RSTD,WO/SALT",1.12,710,9.5,74.27,1.56,13.55,9.4,4.06,72,2.8,132,293,424,1,5.07,1.167,3.933,4,0.7,0.45,0.107,1.167,0.703,0.187,16,0,16,16,,0,140,7,0,0,84,,,,1.3,0,0,,6.283,43.957,20.572,0,28,1 oz,,,0,1
12144,"PECANS,OIL RSTD,WO/SALT",1.13,715,9.2,75.23,1.42,13.01,9.5,3.97,67,2.47,121,263,392,1,4.47,1.2,3.7,6,0.7,0.473,0.11,1.2,0.737,0.187,15,0,15,15,,0,104,5,0,0,62,,,,2.53,0,0,,7.238,40.97,23.584,0,110,1 cup,28.35,"1 oz,  (15 halves)",0,1
12145,"NUTS,PILINUTS,DRIED",2.77,719,10.8,79.55,2.91,3.98,,,145,3.53,302,575,507,3,2.97,0.958,2.313,,0.6,0.913,0.093,0.519,0.479,0.115,60,0,60,60,,0,41,2,0,,,,,,,,,,31.184,37.229,7.605,0,120,1 cup,28.35,"1 oz,  (15 kernels)",81,1
12147,"NUTS,PINE NUTS,DRIED",2.28,673,13.69,68.37,2.59,13.08,3.7,3.59,16,5.53,251,575,597,2,6.45,1.324,8.802,0.7,0.8,0.364,0.227,4.387,0.313,0.094,34,0,34,34,55.8,0,29,1,0,0,17,0,0,9,9.33,0,0,53.9,4.899,18.764,34.071,0,135,1 cup,28.35,"1 oz,  (167 kernels)",23,1
12149,"PINE NUTS,PINYON,DRIED",5.9,629,11.57,60.98,2.26,19.3,10.7,,8,3.06,234,35,628,72,4.28,1.035,4.333,,2,1.243,0.223,4.37,0.21,0.111,58,0,58,58,,0,29,1,0,,,,,,,0,0,,9.377,22.942,25.668,0,28,1 oz,1,10 nuts,43,1
12151,"PISTACHIO NUTS,RAW",3.91,562,20.27,45.39,2.91,27.51,10.3,7.66,105,3.92,121,490,1025,1,2.2,1.3,1.2,7,5.6,0.87,0.16,1.3,0.52,1.7,51,0,51,51,,0,415,21,0,0,249,0,,1405,2.3,0,0,,5.556,23.82,13.744,0,123,1 cup,28.35,"1 oz,  (49 kernels)",47,1
12152,"PISTACHIO NUTS,DRY RSTD,WO/SALT",1.85,567,20.95,44.82,3,29.38,9.9,7.74,107,4.03,109,469,1007,6,2.34,1.293,1.243,10,3,0.695,0.234,1.373,0.513,1.122,51,0,51,51,71.4,0,259,13,0,0,156,0,0,1160,2.42,0,0,13.2,5.456,23.676,13.448,0,123,1 cup,28.35,"1 oz,  (49 kernels)",47,1
12154,"WALNUTS,BLACK,DRIED",4.56,619,24.06,59.33,2.47,9.58,6.8,1.1,61,3.12,201,513,523,2,3.37,1.36,3.896,17,1.7,0.057,0.13,0.47,1.66,0.583,31,0,31,31,32.1,0,40,2,0,0,24,0,0,9,2.08,0,0,2.7,3.483,15.442,36.437,0,125,"1 cup, chopped",7.8,1 tbsp,76,1
12155,"WALNUTS,ENGLISH",4.07,654,15.23,65.21,1.78,13.71,6.7,2.61,98,2.91,158,346,441,2,3.09,1.586,3.414,4.9,1.3,0.341,0.15,1.125,0.57,0.537,98,0,98,98,39.2,0,20,1,0,0,12,0,0,9,0.7,0,0,2.7,6.126,8.933,47.174,0,117,"1 cup, chopped",80,"1 cup, ground",55,1
12156,"NUTS,WALNUTS,GLAZED",6.28,500,8.28,35.71,2.13,47.59,3.6,32.14,71,1.29,,,232,446,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,3.571,5.357,25,0,28,1 oz,,,0,1
12158,"BREADFRUIT SEEDS,ROASTED",49.7,207,6.2,2.7,1.3,40.1,6,,86,0.9,62,175,1082,28,1.03,1.321,0.163,,7.6,0.41,0.24,7.4,1.009,0.42,59,0,59,59,,0,294,15,0,,,,,,,0,0,,0.729,0.344,1.438,0,28,1 oz,,,0,1
12160,"COTTONSEED KRNLS,RSTD (GLANDLESS)",4.65,506,32.59,36.29,4.58,21.9,5.5,,100,5.4,440,800,1350,25,6,1.2,2.181,,9,0.75,0.255,3,0.456,0.782,233,0,233,233,,0,442,22,0,,,,,,,0,0,,9.699,6.919,18.068,0,149,1 cup,10,1 tbsp,0,1
12163,"PUMPKIN&SQUASH SEEDS,WHL,RSTD,WO/SALT",4.5,446,18.55,19.4,3.8,53.75,18.4,,55,3.31,262,92,919,18,10.3,0.69,0.496,,0.3,0.034,0.052,0.286,0.056,0.037,9,0,9,9,,0,62,3,0,,,,,,,0,0,,3.67,6.032,8.844,0,64,1 cup,28.35,"1 oz,  (85 seeds)",0,1
12166,"SESAME BUTTER,TAHINI,FROM RSTD&TSTD KRNLS (MOST COMMON TYPE)",3.05,595,17,53.76,5,21.19,9.3,0.49,426,8.95,95,732,414,115,4.62,1.61,1.456,34.4,0,1.22,0.473,5.45,0.693,0.149,98,0,98,98,25.8,0,67,3,0,0,40,0,0,0,0.25,0,0,0,7.529,20.302,23.564,0,15,1 tbsp,28.35,1 oz,0,1
12167,"CHESTNUTS,EUROPEAN,RSTD",40.48,245,3.17,2.2,1.2,52.96,5.1,10.6,29,0.91,33,107,592,2,0.57,0.507,1.18,1.2,26,0.243,0.175,1.342,0.554,0.497,70,0,70,70,1.5,0,24,1,0,0,14,0,0,13,0.5,0,0,7.8,0.414,0.759,0.869,0,143,1 cup,28.35,1 oz,37,1
12169,"SESAME BUTTER,PASTE",1.6,586,18.08,50.87,5.4,24.05,5.5,,960,19.2,362,659,582,12,7.29,4.214,2.54,35.5,0,0.24,0.2,6.7,0.052,0.816,100,0,100,100,,0,50,3,0,,,,,,,0,0,,7.124,19.209,22.296,0,16,1 tbsp,,,0,1
12170,"SESAME FLOUR,HIGH-FAT",0.9,526,30.78,37.1,4.6,26.62,,,159,15.17,361,807,423,41,10.67,1.52,1.489,,0,2.684,0.286,13.369,2.928,0.152,31,0,31,31,,0,69,3,0,,,,,,,0,0,,5.196,14.01,16.261,0,28,1 oz,,,0,1
12171,"SESAME BUTTER,TAHINI,FROM UNROASTED KRNLS",3,607,17.95,56.44,4.73,17.89,9.3,,141,6.35,353,790,459,1,10.45,1.488,1.457,,0,1.587,0.12,5.644,0.694,0.149,98,0,98,98,,0,67,3,0,,,,,,,0,0,,7.904,21.313,24.737,0,14,1 tbsp,28.35,1 oz,0,1
12174,"WATERMELON SD KRNLS,DRIED",5.05,557,28.33,47.37,3.94,15.31,,,54,7.28,515,755,648,99,10.24,0.686,1.614,,0,0.19,0.145,3.55,0.346,0.089,58,0,58,58,,0,0,0,0,,,,,,,0,0,,9.779,7.407,28.094,0,108,1 cup,28.35,1 oz,63,1
12175,"CHESTNUTS,JAPANESE,DRIED",9.96,360,5.25,1.24,2.11,81.43,,,72,3.38,115,169,768,34,2.57,1.312,3.711,,61.3,0.802,0.38,3.5,0.481,0.659,109,0,109,109,,0,86,4,0,,,,,,,0,0,,0.183,0.65,0.322,0,155,1 cup,28.35,1 oz,34,1
12176,"COCONUT MILK,FRZ (LIQ EXPRESSED FROM GRATED MEAT&H2O)",71.42,202,1.61,20.8,0.59,5.58,,,4,0.81,32,59,232,12,0.59,0.235,0.809,,1.1,0.023,0,0.671,0.161,0.03,14,0,14,14,,0,0,0,0,,,,,,,0,0,,18.445,0.885,0.228,0,240,1 cup,15,1 tbsp,0,1
12177,"COCONUT MEAT,DRIED (DESICCATED),CRMD",1.67,684,5.3,69.08,2.44,21.52,,,26,3.36,92,209,551,37,2.04,0.807,2.783,,1.5,0.061,0.101,0.611,0.811,0.304,9,0,9,9,,0,0,0,0,,,,,,,0,0,,61.257,2.939,0.756,0,28,1 oz,,,0,1
12179,"COCONUT MEAT,DRIED (DESICCATED),SWTND,SHREDDED",12.55,501,2.88,35.49,1.42,47.67,4.5,43.17,15,1.92,50,107,337,262,1.82,0.313,2.475,16.7,0.7,0.031,0.02,0.474,0.722,0.271,8,0,8,8,19.3,0,0,0,0,0,0,0,0,0,0.39,0,0,0.3,31.468,1.51,0.388,0,93,"1 cup, shredded",199,"1 package,  (7 oz)",0,1
12193,"SISYMBRIUM SP. SEEDS,WHL,DRIED",6.1,318,12.14,4.6,18.9,58.26,,,1633,0.11,314,6,2130,92,0.3,0.11,1.512,,30.7,0.191,0.423,16.825,0.997,0.778,95,0,95,95,,0,63,3,0,,,,,,,,,,0.902,1.486,2.023,0,74,1 cup,28.35,1 oz,0,1
12195,"ALMOND BUTTER,PLN,WO/SALT",1.64,614,20.96,55.5,3.09,18.82,10.3,4.43,347,3.49,279,508,748,7,3.29,0.934,2.131,2.4,0,0.041,0.939,3.155,0.318,0.103,53,0,53,53,52.1,0,1,0,0,0,1,0,0,1,24.21,0,0,0,4.152,32.445,13.613,0,16,1 tbsp,250,1 cup,0,1
12198,"SESAME BUTTER,TAHINI,FROM RAW&STONE GROUND KRNLS",3,570,17.81,48,5,26.19,9.3,,420,2.51,96,752,414,74,4.64,1.618,1.457,,0,1.283,0.51,5.925,0.694,0.149,98,0,98,98,,0,67,3,0,,,,,,,0,0,,6.722,18.127,21.039,0,15,1 tbsp,28.35,1 oz,0,1
12200,"FORMULATED,WHEAT-BASED,ALL FLAVORS XCPT MACADAMIA,WO/SALT",2,647,13.11,62.3,1.8,20.79,5.2,,22,2.6,59,366,320,91,2.96,0.181,6.949,,0.1,0.4,0.3,1.5,0.312,0.348,125,0,125,125,,0,1,0,0,,,,,,,0,0,,9.37,25.722,24.284,0,28,1 oz,,,0,1
12201,"SESAME SD KRNLS,DRIED (DECORT)",3.75,631,20.45,61.21,2.86,11.73,11.6,0.48,60,6.36,345,667,370,47,6.73,1.4,1.44,34.4,0,0.699,0.09,5.8,0.29,0.4,115,0,115,115,25.6,0,66,3,0,0,40,0,0,0,1.68,0,0,0,9.055,23.924,25.491,0,150,1 cup,8,1 tbsp,0,1
12202,"CHESTNUTS,JAPANESE,RAW",61.41,154,2.25,0.53,0.91,34.91,,,31,1.45,49,72,329,14,1.1,0.562,1.591,,26.3,0.344,0.163,1.5,0.206,0.283,47,0,47,47,,0,37,2,0,,,,,,,0,0,,0.078,0.278,0.138,0,28,1 oz,,,34,1
12203,"CHESTNUTS,JAPANESE,BLD&STMD",86.03,56,0.82,0.19,0.33,12.64,,,11,0.53,18,26,119,5,0.4,0.204,0.576,,9.5,0.125,0.059,0.543,0.075,0.102,17,0,17,17,,0,13,1,0,,,,,,,0,0,,0.028,0.101,0.05,0,28,1 oz,,,0,1
12204,"CHESTNUTS,JAPANESE,RSTD",49.9,201,2.97,0.8,1.2,45.13,,,35,2.1,64,93,427,19,1.43,0.73,2.065,,28,0.45,,0.7,0.466,0.418,59,0,59,59,,0,74,4,0,,,,,,,0,0,,0.118,0.419,0.207,0,28,1 oz,,,0,1
12205,"LOTUS SEEDS,RAW",77,89,4.13,0.53,1.07,17.28,,,44,0.95,56,168,367,1,0.28,0.094,0.621,,0,0.171,0.04,0.429,0.228,0.168,28,0,28,28,,0,13,1,0,,,,,,,0,0,,0.088,0.104,0.312,0,28,1 oz,,,47,1
12206,"ALMONDS,HONEY RSTD,UNBLANCHED",1.7,594,18.17,49.9,2.33,27.9,13.7,,263,2.83,240,400,560,130,2.6,0.97,2.003,,0.7,0.114,0.953,2.819,0.258,0.085,32,0,32,32,,0,0,0,0,,,,,,,0,0,,4.73,32.402,10.472,0,144,"1 cup, whole kernels",28.35,1 oz,0,1
12220,"SEEDS,FLAXSEED",6.96,534,18.29,42.16,3.72,28.88,27.3,1.55,255,5.73,392,642,813,30,4.34,1.22,2.482,25.4,0.6,1.644,0.161,3.08,0.985,0.473,87,0,87,87,78.7,0,0,0,0,0,0,0,0,651,0.31,0,0,4.3,3.663,7.527,28.73,0,10,"1 tbsp, whole",168,"1 cup, whole",0,1
12516,"PUMPKIN&SQUASH SD KRNLS,RSTD,W/SALT",2.03,574,29.84,49.05,4.37,14.71,6.5,1.29,52,8.07,550,1174,788,256,7.64,1.275,4.49,9.4,1.8,0.07,0.15,4.43,0.57,0.1,57,0,57,57,63,0,8,0,0,1,5,0,0,30,0.56,0,0,4.5,8.544,15.734,19.856,0,118,1 cup,28.35,1 oz,0,1
12529,"SESAME SD KRNLS,TSTD,W/SALT (DECORT)",5,567,16.96,48,4,26.04,16.9,0.48,131,7.78,346,774,406,588,10.23,1.457,1.427,34.4,0,1.205,0.466,5.438,0.68,0.146,96,0,96,96,25.6,0,66,3,0,0,40,0,0,0,0.25,0,0,0,6.722,18.127,21.039,0,128,1 cup,28.35,1 oz,0,1
12536,"SEEDS,SUNFLOWER SD KRNLS FROM SHELL,DRY RSTD,W/ SALT ADDED",1.2,546,19.33,49.8,14.36,15.31,9,2.73,70,3.8,129,1155,850,6008,5.29,1.83,2.11,79.3,1.4,0.106,0.246,7.042,7.042,0.804,237,0,237,237,55.1,0,9,0,0,0,5,0,0,0,26.1,0,0,2.7,5.219,9.505,32.884,0,128,1 cup,28.35,1 oz,46,1
12537,"SUNFLOWER SD KRNLS,DRY RSTD,W/SALT",1.2,582,19.33,49.8,5.6,24.07,9,2.73,70,3.8,129,1155,850,655,5.29,1.83,2.11,79.3,1.4,0.106,0.246,7.042,7.042,0.804,237,0,237,237,55.1,0,9,0,0,0,5,0,0,0,26.1,0,0,2.7,5.219,9.505,32.884,0,128,1 cup,28.35,1 oz,0,1
12538,"SUNFLOWER SD KRNLS,OIL RSTD,W/SALT",1.54,592,20.06,51.3,4.22,22.89,10.6,3.11,87,4.28,127,1139,483,733,5.21,1.804,2.08,78.2,1.1,0.32,0.28,4.13,6.942,0.792,234,0,234,234,55.1,0,9,0,0,0,5,0,0,0,36.33,0,0,3.1,7.068,8.063,34.294,0,135,1 cup,28.35,1 oz,0,1
12539,"SUNFLOWER SD KRNLS,TSTD,W/SALT",1,619,17.21,56.8,4.4,20.59,11.5,,57,6.81,129,1158,491,613,5.3,1.834,2.114,62.2,1.4,0.325,0.285,4.198,7.056,0.805,238,0,238,238,,0,0,0,0,,,,,,,0,0,,5.953,10.841,37.507,0,134,1 cup,28.35,1 oz,0,1
12540,"SUNFLOWER SD BUTTER,W/SALT",0.62,617,17.28,55.2,3.58,23.32,5.7,10.54,64,4.12,311,666,576,331,4.89,1.597,2.073,104.4,2.7,0.053,0.163,6.747,1.167,0.55,237,0,237,237,,0,52,,0,,,,,,22.89,0,0,,4.678,39.025,9.805,0,16,1 tbsp,28.35,1 oz,0,1
12563,"ALMONDS,DRY RSTD,W/SALT",2.41,598,20.96,52.54,3.07,21.01,10.9,4.86,268,3.73,279,471,713,498,3.31,1.099,2.232,2,0,0.077,1.197,3.637,0.321,0.136,55,0,55,55,52.1,0,1,0,0,0,1,0,0,1,23.9,0,0,0,4.092,33.076,12.955,0,138,"1 cup, whole kernels",28.35,"1 oz,  (22 whole kernels)",0,1
12565,"ALMONDS,OIL RSTD,W/SALT",2.8,607,21.23,55.17,3.13,17.68,10.5,4.55,291,3.68,274,466,699,339,3.07,0.955,2.46,4.1,0,0.092,0.781,3.665,0.229,0.118,27,0,27,27,52.1,0,1,0,0,0,1,0,0,1,25.97,0,0,0,4.208,34.793,13.519,0,157,"1 cup, whole kernels",28.35,"1 oz,  (22 whole kernels)",0,1
12567,"NUTS,ALMONDS,OIL RSTD,W/ SALT ADDED,SMOKE FLAVOR",2.8,607,21.43,55.89,2.03,17.86,10.7,3.57,286,3.86,286,,679,548,,,,,0,,,,,,,,,,,,0,,,,,,,,25.13,,,,3.571,,,0,28,"1 oz, (28 almonds)",,,0,1
12585,"CASHEW NUTS,DRY RSTD,W/SALT",1.7,574,15.31,46.35,3.95,32.69,3,5.01,45,6,260,490,565,640,5.6,2.22,0.826,11.7,0,0.2,0.2,1.4,1.217,0.256,69,0,69,69,61,0,0,0,0,0,0,0,0,23,0.92,0,0,34.7,9.157,27.317,7.836,0,137,"1 cup, halves and whole",28.35,1 oz,0,1
12586,"CASHEW NUTS,OIL RSTD,W/SALT",2.34,581,16.84,47.77,2.89,30.16,3.3,5.01,43,6.05,273,531,632,308,5.35,2.043,1.668,20.3,0.3,0.363,0.218,1.736,0.88,0.323,25,0,25,25,61,0,0,0,0,0,0,0,0,23,0.92,0,0,34.7,8.478,25.923,8.546,0,129,"1 cup, whole",129,"1 cup, halves and pieces",0,1
12588,"CASHEW BUTTER,PLN,W/SALT",2.34,609,12.12,53.03,2.5,30.3,3,9.09,61,4.91,206,388,447,295,4.43,1.758,,9.3,0,0.158,0.159,1.108,,0.203,55,0,55,55,48.3,0,0,0,0,0,0,0,0,18,5.08,0,0,30.3,10.606,26.709,13.371,0,16,1 tbsp,28.35,1 oz,0,1
12632,"MACADAMIA NUTS,DRY RSTD,W/SALT",1.61,716,7.79,76.08,1.7,12.83,8,4.14,70,2.65,118,198,363,353,1.29,0.57,3.036,11.7,0.7,0.71,0.087,2.274,0.603,0.359,10,0,10,10,44.6,0,0,0,0,0,0,0,0,0,0.57,0,0,0,11.947,59.275,1.498,0,132,"1 cup, whole or halves",28.35,"1 oz,  (10-12 kernels)",0,1
12635,"MIXED NUTS,DRY RSTD,W/PNUTS,W/SALT",1.75,594,17.3,51.45,4.15,25.35,9,4.8,70,3.7,225,435,693,345,3.8,1.279,1.937,7.5,0.4,0.2,0.2,4.7,1.205,0.296,50,0,50,50,54.3,0,5,0,0,0,3,0,0,21,10.94,0,0,12.9,6.5,31.395,10.768,0,137,1 cup,28.35,1 oz,0,1
12637,"NUTS,MXD NUTS,OIL RSTD,W/ PNUTS,W/ SALT ADDED",2.08,607,20.04,53.95,2.88,21.05,7,4.15,117,2.61,229,456,632,273,3.36,0.907,2.04,33.9,0.5,0.189,0.196,7.709,1.14,0.352,83,0,83,83,52,0,3,0,0,0,2,0,0,8,7.82,0,0,5.7,8.711,28.488,14.612,0,134,1 cup,28.35,1 oz,0,1
12638,"NUTS,MXD NUTS,OIL RSTD,WO/ PNUTS,W/ SALT ADDED",3.15,615,15.52,56.17,2.89,22.27,5.5,4.38,106,2.57,251,449,544,306,4.66,1.795,1.547,421.5,0.5,0.504,0.486,1.964,0.962,0.18,56,0,56,56,51.2,0,8,0,0,0,4,1,0,22,8.2,0,0,17.9,9.087,33.137,11.449,0,144,1 cup,28.35,1 oz,0,1
12643,"PECANS,DRY RSTD,W/SALT",1.12,710,9.5,74.27,1.56,13.55,9.4,4.06,72,2.8,132,293,424,383,5.07,1.167,3.933,4,0.7,0.45,0.107,1.167,0.703,0.187,16,0,16,16,,0,140,7,0,0,84,,,,1.3,0,0,,6.283,43.957,20.572,0,28,1 oz,,,0,1
12644,"PECANS,OIL RSTD,W/SALT",1.13,715,9.2,75.23,1.42,13.01,9.5,3.97,67,2.47,121,263,392,393,4.47,1.2,3.7,6,0.7,0.473,0.11,1.2,0.737,0.187,15,0,15,15,,0,104,5,0,0,62,,,,2.53,0,0,,7.238,40.97,23.584,0,110,1 cup,28.35,"1 oz,  (15 halves)",0,1
12652,"PISTACHIO NUTS,DRY RSTD,W/SALT",1.79,564,20.95,44.82,3.79,28.66,9.9,7.74,107,4.03,109,469,1007,428,2.34,1.293,1.243,10,3,0.695,0.234,1.373,0.513,1.122,51,0,51,51,71.4,0,259,13,0,0,156,0,0,1160,2.42,0,0,13.2,5.456,23.676,13.448,0,123,1 cup,28.35,"1 oz,  (49 kernels)",47,1
12663,"PUMPKIN&SQUASH SEEDS,WHL,RSTD,W/SALT",4.5,446,18.55,19.4,3.8,53.75,18.4,,55,3.31,262,92,919,2541,10.3,0.69,0.496,,0.3,0.034,0.052,0.286,0.056,0.037,9,0,9,9,39.1,0,62,3,0,,,,,,,0,0,,3.67,6.032,8.844,0,64,1 cup,28.35,"1 oz,  (85 seeds)",0,1
12665,"NUTS,ALMONDS,OIL RSTD,LIGHTLY SALTED",2.8,607,21.23,55.17,3.13,17.68,10.5,4.55,291,3.68,274,466,699,143,3.07,0.955,2.46,4.1,0,0.092,0.781,3.665,0.229,0.118,27,,27,,52.1,0,1,,,0,1,0,0,1,25.97,,,0,4.207,34.794,13.52,0,157,"1 cup, whole kernels",28.35,"1 oz,  (22 whole kernels)",0,1
12695,"ALMOND BUTTER,PLN,W/SALT",1.64,614,20.96,55.5,3.09,18.82,10.3,6.27,347,3.49,279,508,748,227,3.29,0.934,2.131,2.4,0,0.041,0.939,3.155,0.318,0.103,53,0,53,53,52.1,0,1,0,0,0,1,0,0,1,24.21,0,0,0,6.55,32.445,13.613,0,16,1 tbsp,250,1 cup,0,1
12698,"SESAME BUTTER,TAHINI,KRNLS UNSPEC",3,592,17.4,53.01,5.09,21.5,4.7,,141,4.42,95,790,459,35,4.62,1.61,,34.4,4.2,1.59,0.12,5.64,,0.15,98,0,98,98,,0,67,3,0,,,,,,,0,0,,7.423,20.016,23.232,0,15,1 tbsp,,,0,1
12737,"NUTS,MXD NUTS,OIL RSTD,W/ PNUTS,LIGHTLY SALTED",2.08,607,20.04,53.95,2.88,21.05,7,4.15,117,2.61,229,456,632,161,3.36,0.907,2.04,33.9,0.5,0.189,0.196,7.709,1.14,0.352,83,0,83,83,52,0,3,0,0,0,2,0,0,8,7.82,0,0,5.7,8.711,28.488,14.612,0,28,1 oz,,,0,1
12738,"NUTS,MXD NUTS,OIL RSTD,WO/ PNUTS,LIGHTLY SALTED",3.15,607,17.86,50,3.18,25,7.1,5.21,130,5.18,275,433,714,143,4.57,1.679,2.143,139.1,0.6,0.357,0.321,2,0.607,0.357,104,,104,,,0,27,1,,,13,,,,7.68,0,0,,7.143,28.571,12.5,0,28,1 oz,,,0,1
13000,"BEEF,GRASS-FED,STRIP STEAKS,LN,RAW",73.42,117,23.07,2.69,1.69,0,0,0,9,1.85,23,212,342,55,3.61,0.068,0.009,21.1,0,0.052,0.124,6.703,0.678,0.651,13,0,13,13,65.1,1.27,0,0,0,0,0,0,0,0,0.22,,,0.9,1.032,0.995,0.108,55,85,3 oz,214,1 steak,34,0
13001,"BEEF,CARCASS,LN&FAT,CHOIC,RAW",57.26,291,17.32,24.05,0.81,0,0,,8,1.83,17,154,267,59,3.57,0.069,0.013,18.1,0,0.08,0.16,3.54,0.32,0.33,7,0,7,7,,2.67,0,0,,,,,,,,,,,9.75,10.47,0.92,74,28,1 oz,453.6,1 lb,19,0
13002,"BEEF,CARCASS,LN&FAT,SEL,RAW",58.21,278,17.48,22.55,0.82,0,0,,8,1.85,17,156,271,59,3.59,0.069,0.013,15.9,0,0.08,0.17,3.54,0.32,0.33,7,0,7,7,,2.69,0,,,,,,,,,,,,9.16,9.82,0.86,74,28,1 oz,453.6,1 lb,20,0
13019,"BEEF,RTL CUTS,FAT,RAW",20.21,674,8.21,70.89,0.28,0,0,0,26,0.72,5,61,96,26,0.82,0.028,0,6.6,0,0.03,0.037,1.437,0.163,0.108,0,0,0,0,,0.73,0,0,0,0,0,0,0,0,0,0.3,11,3.4,29.45,30.94,2.56,99,28,1 oz,113,4 oz,0,0
13020,"BEEF,RTL CUTS,FAT,CKD",18.58,680,10.65,70.33,0.45,0,0,0,19,1.08,6,64,99,23,1.24,0.04,0,8.3,0,0.03,0.046,1.528,0.221,0.14,0,0,0,0,56.1,0.9,0,0,0,0,0,0,0,0,0,0.4,15,3.1,28.5,30.45,2.66,95,28,1 oz,85,3 oz,0,0
13023,"BEEF,BRISKET,WHL,LN,ALL GRDS,RAW",70.29,155,20.72,7.37,1.02,0,0,0,5,1.92,23,201,330,79,4.31,0.08,0.014,16.4,0,0.1,0.17,3.94,0.35,0.42,7,0,7,7,86.5,2.43,0,0,0,0,0,0,0,0,0.32,,,1.3,2.59,3.46,0.23,62,28,1 oz,453.6,1 lb,30,0
13047,"BEEF,GRASS-FED,GROUND,RAW",67.13,192,19.42,12.73,1.71,0,0,0,12,1.99,19,175,289,68,4.55,0.063,0.01,14.2,0,0.049,0.154,4.818,0.576,0.355,6,0,6,6,67.4,1.97,0,0,0,0,0,0,0,0,0.35,,,1.1,5.335,4.8,0.532,62,85,1 serving,,,0,0
